ID|CITY|COUN|SUBJ|SEX|AGE|RELI|PRAC|FOCC|MOCC|FIEL|EMOT|WHEN|LONG|INTS|ERGO|TROPHO|TEMPER|EXPRES|MOVE|EXP1|EXP2|EXP10|PARAL|CON|EXPC|PLEA|PLAN|FAIR|CAUS|COPING|MORL|SELF|RELA|VERBAL|NEUTRO|Field1|Field3|Field2|MYKEY|SIT|STATE|
122003|2|12|3|1|20|8|2|7|7|8|2|1|1|1|1|0|1|0|1|0|0|0|0|3|3|3|2|2|2|5|2|2|2|0|0|fear|1|1|1220032|Tengo miedo antes de un examen o coloquio.|1|
122003|2|12|3|1|20|8|2|7|7|8|3|1|1|3|3|0|0|0|1|0|0|1|2|1|3|3|2|3|2|5|3|3|1|3|0|anger|1|3|1220033|Me enojo cuando mi hermano menor se porta mal y habla con palabras indecentes.|1|
122003|2|12|3|1|20|8|2|7|7|8|4|4|4|4|1|1|0|1|1|0|0|0|1|2|1|3|0|3|3|1|3|0|1|0|1|sadness|4|4|1220034|Cuando mi perro fue robado.|1|
122003|2|12|3|1|20|8|2|7|7|8|5|3|3|2|2|0|2|1|1|0|0|1|1|1|2|3|3|3|2|5|3|2|1|3|0|disgust|3|2|1220035|Detesto cualquier tipo de restricción y odio los intentos de las personas mayores de que me obliguen a una norma de comportamiento sin tener derechos legales o morales para hacerlo. Sentí esta emoción cuando un vecino mío me obligó a echar a mis invitados porque habían hablado en voz muy alta y me habían amenazado con &quot;conexiones&quot;. Ella me expulsará.|"from the inst."""|1
122003|2|12|3|1|20|8|2|7|7|8|6|4|1|1|0|0|2|1|1|1|0|0|0|3|1|2|3|1|1|4|1|2|3|0|0|shame|1|1|1220036|Experimenté hace mucho tiempo cuando estaba visitando búlgaros en un idioma extranjero.|1|
122003|2|12|3|1|20|8|2|7|7|8|7|1|4|2|0|0|0|0|1|0|0|0|0|2|2|3|2|0|2|5|3|1|1|0|0|guilt|4|2|1220037|Mi madre desarrolló hipertonía y creo que yo también tengo la culpa de que porque con ella es una enfermedad de estrés.|1|
122004|2|12|4|2|23|8|2|5|5|8|1|4|4|3|0|0|0|0|0|0|0|0|0|1|3|1|0|0|0|4|0|0|3|1|0|joy|4|3|1220041|Cuando me encontré con amigos que no había visto en mucho tiempo.|1|
122004|2|12|4|2|23|8|2|5|5|8|2|3|1|1|0|0|1|0|1|0|0|0|0|1|1|0|0|1|0|4|1|0|0|2|0|fear|1|1|1220042|Una noche, un amigo mío estaba contando una historia terrible, nadie la tomó en serio, pero me asusté.|1|
122004|2|12|4|2|23|8|2|5|5|8|3|3|2|3|2|0|2|0|1|0|0|0|0|2|1|3|0|3|0|2|3|0|0|2|0|anger|2|3|1220043|Me enojé con un extraño en un tren que se comportó de manera impertinente e inmoralmente|1|
122004|2|12|4|2|23|8|2|5|5|8|4|4|4|2|0|0|0|0|0|0|0|0|0|2|2|3|3|1|1|3|0|1|2|0|0|sadness|4|2|1220044|Cuando fallé en el primer examen de ingreso.|1|
122004|2|12|4|2|23|8|2|5|5|8|5|3|2|3|1|0|2|0|1|0|0|0|0|2|1|3|0|3|0|2|3|0|0|2|0|disgust|2|3|1220045|El evento que me enojó también me provocó una aversión.|1|
122004|2|12|4|2|23|8|2|5|5|8|6|2|3|2|0|0|1|0|0|0|0|0|0|2|2|3|2|1|0|4|0|1|2|0|0|shame|3|2|1220046|Una vez no estaba listo para un seminario y me pidieron que me fuera.|1|
122004|2|12|4|2|23|8|2|5|5|8|7|3|4|3|0|0|1|0|0|0|0|0|0|2|1|3|2|0|1|5|0|1|2|3|0|guilt|4|3|1220047|Me sentí culpable cuando una vez hice enojar a mi madre.|1|
122005|2|12|5|1|21|8|2|7|7|8|1|3|4|3|0|0|1|2|1|1|0|0|2|2|2|1|1|1|1|5|1|3|3|2|0|joy|4|3|1220051|Hace seis meses, cuando conocí a una persona en la que confiaba infinitamente y de quien esperaba ayuda y sentimientos amistosos. Con él encontré mucho en común, en nuestra opinión y en nuestro destino.|1|
122005|2|12|5|1|21|8|2|7|7|8|2|1|4|2|3|0|2|2|1|0|0|0|1|2|3|3|3|3|2|1|3|2|1|2|0|fear|4|2|1220052|Hace unos días realmente experimenté miedo. Estaba relacionado con acciones inesperadas de parte de un grupo de personas. Esto evocó en mí muchas emociones negativas.|1|
122005|2|12|5|1|21|8|2|7|7|8|3|1|4|3|3|0|2|2|1|0|0|0|3|1|1|3|3|3|2|1|1|2|1|2|0|anger|4|3|1220053|Siempre me enojo cuando alguien me engaña o trata de ocultar su mentira con habilidad y esto me ofende aún más.|1|
122005|2|12|5|1|21|8|2|7|7|8|4|1|3|4|3|0|2|2|1|0|1|0|1|1|1|3|3|3|2|5|3|1|1|2|1|sadness|3|4|1220054|Tristeza - esta es una emoción que he sentido muy a menudo recientemente. No recuerdo un ejemplo concreto. Describiré mi impresión general de situaciones severas que provocaron este sentimiento en mí.|1|
122005|2|12|5|1|21|8|2|7|7|8|5|4|4|4|3|1|2|2|0|0|0|1|3|1|1|3|3|3|2|4|3|3|1|1|1|disgust|4|4|1220055|Me disgusté con el hombre con quien había contado, en quien había confiado, el hombre que debería haber sido mi pilar, mi padre. No podía hacerme creer (y a los demás) en esta emoción. Se ha acumulado tras sucesos y hechos. Todo puede pasar en este mundo.|1|
122005|2|12|5|1|21|8|2|7|7|8|6|4|4|3|2|0|2|2|1|0|0|0|1|1|1|3|3|3|2|3|3|2|1|0|0|shame|4|3|1220056|Me avergüenzo de la forma en que mi padre se comporta con mi madre y mi hermana, y conmigo también.|1|
122005|2|12|5|1|21|8|2|7|7|8|7|2|4|3|3|0|2|2|1|0|0|0|2|3|3|3|3|1|1|2|3|1|1|2|0|guilt|4|3|1220057|No mantuve una promesa que le había hecho a un hombre, y de esta manera perdí su estima y confianza en mí. Le causé muchos problemas.|1|
122006|2|12|6|1|22|8|2|7|7|8|1|4|4|3|0|0|0|1|0|1|0|0|0|1|3|1|1|1|1|5|1|3|0|2|0|joy|4|3|1220061|Cuando fui aceptado como estudiante.|1|
122006|2|12|6|1|22|8|2|7|7|8|2|4|4|2|1|0|0|1|0|0|0|0|0|3|1|3|2|0|4|5|0|0|0|0|0|fear|4|2|1220062|Me asusté un poco cuando descubrí que había algo malo en mi hígado. Sin embargo, resultó que no era grave y no debía preocuparme.|1|
122006|2|12|6|1|22|8|2|7|7|8|3|4|3|3|1|0|0|1|0|0|0|0|0|3|1|3|2|0|0|3|1|3|0|2|0|anger|3|3|1220063|Con la muchacha a la que puedo ser amada de verdad. Cuando ella se negó a venir conmigo a una ocasión (era de otra ciudad).|1|
122006|2|12|6|1|22|8|2|7|7|8|4|2|3|3|0|0|2|0|0|0|0|0|0|1|1|1|0|0|2|1|0|2|1|0|0|sadness|3|3|1220064|Porque la chica que me detuvo sigue viviendo y me hizo feliz, cuando ã no la veo ni por dos o tres días.|1|
122006|2|12|6|1|22|8|2|7|7|8|5|3|1|2|0|0|0|0|0|0|0|0|0|1|0|3|0|1|0|5|3|0|0|2|0|disgust|1|2|1220065|Para un hombre borracho (de unos 20 años) que conocí una noche, y que se comportó con descaro con las chicas que estaban de pie.|1|
122006|2|12|6|1|22|8|2|7|7|8|6|3|1|1|0|0|2|1|0|0|0|0|0|0|2|3|0|0|1|5|0|3|0|0|0|shame|1|1|1220066|Me avergoncé por el examen de microbiología. Me avergoncé conmigo mismo, lo poco que sabía y lo bueno que era el examinador. Rara vez me avergüenzo.|1|
122006|2|12|6|1|22|8|2|7|7|8|7|2|4|3|0|0|2|1|0|0|0|0|0|2|1|3|3|2|1|5|0|1|0|0|0|guilt|4|3|1220067|Recientemente, cuando hice un resbalón y solté palabras indecentes en presencia de mi madre.|1|
122007|2|12|7|2|21|8|2|7|7|8|1|3|4|4|2|0|2|1|0|1|0|0|0|3|1|0|1|1|2|1|1|3|3|0|0|joy|4|4|1220071|Sentí que cuando estaba de servicio en el hospital comprendí que no tenía miedo de enfrentar la muerte, que también ayudaba un poco a aliviar los dolores de un paciente.|1|
122007|2|12|7|2|21|8|2|7|7|8|2|4|4|4|1|0|0|0|0|0|0|0|0|1|1|3|1|0|3|1|3|3|1|1|0|fear|4|4|1220072|El miedo me abrumó cuando estaba justo en contra del auto en el que estaba y vi otro, como fuera del control del conductor.|1|
122007|2|12|7|2|21|8|2|7|7|8|3|3|4|4|0|0|0|0|1|0|0|0|0|2|1|3|3|3|2|5|3|1|1|0|0|anger|4|4|1220073|Lo sentí cuando una chica que me era querida me mintió en la cara. Me enojé con el hecho de que ella sabía que no le creía, pero seguía diciendo mentiras.|1|
122007|2|12|7|2|21|8|2|7|7|8|4|3|4|4|0|0|0|0|0|0|0|0|0|1|2|3|1|0|0|1|0|1|1|0|0|sadness|4|4|1220074|Tristeza, no, sentí algo mucho más fuerte cuando murió mi padre.|1|
122007|2|12|7|2|21|8|2|7|7|8|5|3|4|4|1|1|1|1|1|0|0|0|1|2|1|3|0|3|3|1|3|3|2|1|1|disgust|4|4|1220075|Me disgusté con un hombre que golpeaba a una mujer en la calle. Ocurrió que estaba allí, pero la grosería me aborrecía.|1|
122007|2|12|7|2|21|8|2|7|7|8|6|3|4|4|2|0|2|0|0|0|0|0|0|2|2|3|3|1|1|4|3|1|1|0|0|shame|4|4|1220076|Me avergonzaba la forma en que engañé que no podía ayudar a un amigo, aunque era absolutamente posible para mí. Nada fue revelado pero no he llamado a esta persona desde entonces.|1|
122007|2|12|7|2|21|8|2|7|7|8|7|4|4|3|0|1|2|0|0|0|0|0|0|2|1|3|3|2|1|1|3|1|3|0|1|guilt|4|3|1220077|Tenía una cita con un colega mío para darle mis notas de clase. No podía ir y no los envié, por lo que la niña se perdió un día para la preparación de sus exámenes de término.|1|
122008|2|12|8|2|21|8|2|7|1|8|1|3|4|4|1|0|1|1|0|1|0|0|0|1|3|1|1|1|0|4|1|3|3|3|0|joy|4|4|1220081|Cuando supe que mi esposo y yo íbamos a tener un hijo.|1|
122008|2|12|8|2|21|8|2|7|1|8|2|4|4|3|0|0|0|0|0|0|0|0|0|0|1|3|0|0|4|4|0|1|0|0|0|fear|4|3|1220082|Hace dos años vi una película en la tele. Incluso ahora me da miedo.|1|
122008|2|12|8|2|21|8|2|7|1|8|3|2|4|3|1|0|0|0|0|0|0|0|0|3|3|3|3|0|2|4|1|0|2|0|0|anger|4|3|1220083|Cuando mi esposo se queda tarde en una reunión y tengo que estar solo.|1|
122008|2|12|8|2|21|8|2|7|1|8|4|4|4|4|0|0|0|0|0|0|0|0|0|3|3|3|2|3|2|4|3|1|1|0|0|sadness|4|4|1220084|La perdida de una persona que amaba mucho.|1|
122008|2|12|8|2|21|8|2|7|1|8|5|4|4|3|0|0|0|0|0|0|0|0|0|3|1|3|3|3|2|4|3|1|1|0|0|disgust|4|3|1220085|Engaño de una persona que amaba mucho.|1|
122008|2|12|8|2|21|8|2|7|1|8|6|4|4|3|0|0|2|0|0|0|0|0|0|3|3|3|0|1|1|4|2|1|2|0|0|shame|4|3|1220086|No les dije a mis padres que iba a Sofía. Les dije que iba a un seminario. Mi madre sabía que estaba mintiendo, pero no me detuvo.|1|
122008|2|12|8|2|21|8|2|7|1|8|7|1|3|3|0|0|2|0|0|0|0|0|0|2|2|3|2|1|1|4|3|1|2|0|0|guilt|3|3|1220087|El profesor asistente me vio hacer trampa en el examen preliminar de á.|1|
122009|2|12|9|2|23|8|2|7|7|8|1|4|3|2|3|0|1|2|0|1|0|0|2|1|2|1|1|1|1|4|1|0|0|3|0|joy|3|2|1220091|Me alegré mucho cuando recibí el mensaje de que me habían aceptado como estudiante de medicina.|1|
122009|2|12|9|2|23|8|2|7|7|8|2|1|2|3|1|0|1|0|0|0|0|0|0|2|1|3|2|1|0|3|0|2|2|2|0|fear|2|3|1220092|Sentí algo parecido a eso cuando vi que había un hombre en la terraza del apartamento.|1|
122009|2|12|9|2|23|8|2|7|7|8|3|1|4|3|0|0|0|0|0|0|0|0|2|2|1|3|2|1|2|1|1|2|2|3|0|anger|4|3|1220093|Me enojé cuando supe cuán poco tiempo tuvimos para prepararnos para los exámenes del término.|1|
122009|2|12|9|2|23|8|2|7|7|8|4|4|4|3|0|0|0|2|1|0|1|0|0|3|2|3|0|1|0|1|1|2|2|2|1|sadness|4|3|1220094|Me sentí triste cuando mi primer novio y yo nos dejamos. No fue ni culpa suya ni mía.|1|
122009|2|12|9|2|23|8|2|7|7|8|5|1|1|2|0|0|2|0|0|0|0|0|0|2|2|3|2|1|3|5|1|2|2|2|0|disgust|1|2|1220095|Lo sentí hoy cuando el conductor del autobús gritó palabras bastante indecentes a un hombre sin ninguna razón.|1|
122009|2|12|9|2|23|8|2|7|7|8|6|1|1|1|0|0|0|0|0|0|0|0|0|2|1|3|2|2|1|4|1|1|2|0|0|shame|1|1|1220096|En un examen de farmacología traté de incitar a un colega (ella me preguntó algo) y el profesor asistente me hizo un comentario agudo.|1|
122009|2|12|9|2|23|8|2|7|7|8|7|1|4|2|0|0|0|0|0|0|0|0|0|3|0|0|0|1|1|4|0|1|0|0|0|guilt|4|2|1220097|Mi abuela ha estado en un hospital durante una semana y todavía no he tenido tiempo de verla.|1|
122010|2|12|10|1|20|8|2|7|6|8|1|3|4|4|0|0|0|0|0|0|0|0|0|1|1|1|2|1|2|1|1|2|2|0|0|joy|4|4|1220101|Cuando supe que mis padres se iban al extranjero y me dejaban solo por unos años.|1|
122010|2|12|10|1|20|8|2|7|6|8|2|3|3|3|0|0|0|0|0|0|0|0|0|2|1|3|0|1|2|3|2|2|2|1|0|fear|3|3|1220102|Estaba en la playa y mi hermano desapareció durante un par de horas.|1|
122016|2|12|16|1|23|8|2|7|6|6|5|1|3|3|0|1|0|1|0|0|0|0|0|1|3|3|2|3|3|3|3|0|1|3|1|disgust|3|3|1220165|Hace algún tiempo me disgustó la &quot;limpieza&quot; de la Ã¡|"refectory of our institute."""|1
122016|2|12|16|1|23|8|2|7|6|6|6|4|3|3|0|1|0|1|0|1|0|0|0|1|1|3|2|0|3|3|0|2|1|0|1|shame|3|3|1220166|Estábamos en un partido de fútbol y cuando nos íbamos del estadio (el estadio estaba lleno de gente) y perdí mi zapato entre la multitud. Nuestros intentos por encontrarlo no dieron ningún resultado y tuve que irme a casa sin un zapato. En otras palabras, ¡cruzar todo el pueblo!|1|
122016|2|12|16|1|23|8|2|7|6|6|7|4|4|3|0|0|0|1|0|0|0|0|0|2|1|3|2|1|1|5|2|1|1|0|0|guilt|4|3|1220167|Me sentí culpable el año pasado durante los exámenes de invierno. Un colega mío me pidió que le diera mis apuntes (tenía muy buenos apuntes y había aprobado mi examen por adelantado) pero todavía no sé por qué no se los di. Ese colega fracasó y estuvo a punto de no aprobarlo en los exámenes complementarios.|1|
122017|2|12|17|2|20|8|2|7|7|6|1|4|4|2|0|0|0|1|0|1|0|0|0|1|0|1|1|0|1|3|0|3|2|0|0|joy|4|2|1220171|Cuando fui admitido en el Instituto. Tuve problemas con mucha gente acerca de mi solicitud para este instituto y decidí probar que se puede aprobar de manera excelente sin visitar ninguna lista preparatoria. Es decir, probé lo que podía hacer por mi cuenta.|1|
122017|2|12|17|2|20|8|2|7|7|6|2|4|3|4|0|0|0|2|1|0|1|0|1|0|0|0|0|0|0|1|0|0|0|0|1|fear|3|4|1220172|Una vez de niño soñé con un fuego. Desde entonces no había querido dormir en esa cama y había temido la oscuridad de la noche (y así es ahora).|1|
122017|2|12|17|2|20|8|2|7|7|6|3|3|4|4|4|2|2|1|1|0|0|0|0|1|2|3|2|3|3|5|3|3|3|2|2|anger|4|4|1220173|Un jefe fue injustamente castigado en una brigada de otoño y el que fue realmente culpable guardó silencio. Me puse delante y le dije a la verdad. El jefe culpable me llamó después de la votación nominal y Áma me amenazó.|1|
122017|2|12|17|2|20|8|2|7|7|6|4|4|4|3|1|1|1|2|1|1|1|0|0|3|3|3|2|0|4|4|0|0|2|2|2|sadness|4|3|1220174|Hace años me enamoré por primera vez. Como algo natural para todas las chicas de la escuela, estaba soñando despierto. Más tarde (después de 3 años) nos fuimos a la otra. Nadie tenía la culpa, pero sentí una profunda tristeza. Incluso ahora lo recuerdo bastante a menudo.|1|
122017|2|12|17|2|20|8|2|7|7|6|5|4|4|3|4|1|2|3|0|1|0|0|2|2|1|3|3|3|3|5|0|3|3|2|1|disgust|4|3|1220175|Fue en una reunión de comsomol (??), la última porque íbamos a graduarnos. La forma en que se comportó uno de mis compañeros de estudios me hizo sentir Ña.|1|
122017|2|12|17|2|20|8|2|7|7|6|6|4|4|3|0|0|0|0|0|0|0|0|0|1|0|3|2|3|1|1|0|1|2|0|0|shame|4|3|1220176|Estaba en un campamento de niños en el extranjero. Las personas (los líderes, mis coevales) eran muy reyes para nosotros. Una noche manchamos a nuestros amigos extranjeros con pasta de dientes mientras dormían y luego despertamos todo el campamento con nuestros gritos. Más tarde lo sentí mucho. No pronuncié una palabra durante dos días, luego fui a disculparme.|1|
122017|2|12|17|2|20|8|2|7|7|6|7|4|4|3|1|2|2|0|0|0|0|0|0|3|0|3|2|0|1|3|0|0|0|0|2|guilt|4|3|1220177|Cuando estaba en la quinta clase, la calificación se hizo en nuestros libros de calificación de Ã¡. No me habían examinado todavía, pero había escuchado de mis compañeros de aula sobre el regaño que habían recibido en casa. Mi primera marca fue en geografía - buena 4. Consideré que había sabido por más que esa y dejé &quot;muy bien&quot; por temor a ser regañada.|Naturally my parents guessed all about it. They rebuked me for Ã¡|"what I had done."""
122018|2|12|18|2|20|7|2|7|7|6|1|4|4|3|0|0|1|1|0|0|1|0|0|2|2|1|1|1|1|4|1|3|2|2|1|joy|4|3|1220181|Cuando supe que me habían admitido a estudiar lo que más deseaba: floricultura (esta es una estrecha especialización del general a).|1|
122018|2|12|18|2|20|7|2|7|7|6|2|3|3|4|0|0|0|0|0|0|0|0|0|0|1|3|3|3|3|1|0|0|1|0|0|fear|3|4|1220182|Estaba caminando por la acera cuando un carro blanco rodó sobre él y se dirigió hacia mí. Estaba bastante cerca de la pared de la casa cuando rodó y me golpeó.|1|
122018|2|12|18|2|20|7|2|7|7|6|3|4|4|4|1|0|1|1|0|0|0|0|1|2|1|3|3|3|3|5|3|0|1|2|0|anger|4|4|1220183|El hermano de mi abuela había tomado parte activa en el movimiento de resistencia á. Había estado en prisión muchas veces y allí perdió su salud. Se convirtió en un inválido. Cuando llamamos a First Aid, la enfermera de turno se comportó de forma bastante desagradable cuando comprendió la edad que tenía (79).|1|
122018|2|12|18|2|20|7|2|7|7|6|4|1|4|3|0|0|0|0|0|0|0|0|0|2|2|1|2|1|0|4|0|3|3|2|0|sadness|4|3|1220184|Mi novio es un soldado. Estaba de permiso. Me sentí triste cuando tuvimos que separarnos de nuevo.|1|
122018|2|12|18|2|20|7|2|7|7|6|5|4|4|2|0|1|0|1|0|0|0|0|0|2|1|3|0|3|2|1|3|0|1|0|1|disgust|4|2|1220185|Me sentí disgustado por un profesor que había rechazado todo lo que era humano en ella. Se negó a aceptar las flores que le regalamos para el ocho de marzo y, en cambio, pidió un perfume extranjero.|1|
122018|2|12|18|2|20|7|2|7|7|6|6|3|4|3|1|0|1|2|0|0|0|0|0|3|1|3|2|1|1|1|0|1|2|0|0|shame|4|3|1220186|Fui examinado por un profesor que respetaba mucho. Estaba bien preparado para los temas, pero él me puso algunos problemas secundarios y no pude responder.|1|
122018|2|12|18|2|20|7|2|7|7|6|7|1|3|2|0|0|0|1|0|0|0|0|1|1|1|3|2|2|1|4|2|1|2|0|0|guilt|3|2|1220187|Me había comprometido a ayudar a mi hermana en su trabajo de clase, pero algunas circunstancias inesperadas me impidieron hacerlo.|1|
122019|2|12|19|2|22|8|2|6|6|6|1|4|3|3|0|0|0|0|1|0|0|0|0|2|3|1|1|1|1|4|1|3|0|1|0|joy|3|3|1220191|Me alegré mucho cuando supe que ya era estudiante. Lo escuché por teléfono, no lo creí al principio.|1|
122019|2|12|19|2|22|8|2|6|6|6|2|3|4|2|0|0|0|1|0|0|0|0|0|3|1|3|0|1|0|2|0|0|0|0|0|fear|4|2|1220192|Me preocupaba cierta enfermedad.|1|
122019|2|12|19|2|22|8|2|6|6|6|3|3|4|3|0|0|0|1|0|0|0|0|0|3|1|3|0|2|1|5|3|0|1|2|0|anger|4|3|1220193|Sufrí de una enfermedad ginecológica. Me disgustó mucho escuchar que mis compañeros de habitación habían hablado de ello y que habían tergiversado la verdad. Me sentí profundamente herido cuando supe que á fue hecho por un &quot;buen&quot; conocido &quot;.|1|
122019|2|12|19|2|22|8|2|6|6|6|4|4|4|3|0|1|0|1|0|0|1|0|0|3|2|3|0|1|2|5|0|3|0|0|2|sadness|4|3|1220194|Cuando mi primer novio me dejó. Intenté no dejar que él entendiera que me sentía miserable.|1|
122019|2|12|19|2|22|8|2|6|6|6|5|3|3|2|0|0|0|1|0|0|0|0|0|3|1|3|2|3|2|5|2|0|1|2|0|disgust|3|2|1220195|Odio la hipocresia Mi amiga (niña) trató de entrometerse en mis asuntos con mi futuro esposo. Después de eso ella se comportó como si no hubiera pasado nada.|1|
122019|2|12|19|2|22|8|2|6|6|6|6|2|3|2|0|0|0|0|1|0|0|0|0|2|0|3|2|2|2|5|0|0|0|0|0|shame|3|2|1220196|Siento vergüenza cuando hice una promesa, no puedo cumplirla y esto tiene efectos negativos causados ​​por mi comportamiento|1|
122019|2|12|19|2|22|8|2|6|6|6|7|3|2|2|0|0|2|1|0|0|0|0|0|1|2|3|3|0|1|2|0|1|2|3|0|guilt|2|2|1220197|Lo sentí cuando llegué a casa después de la sesión de examen y dije que no había pasado mi último examen.|1|
122020|2|12|20|2|21|8|2|5|4|6|1|4|4|4|0|0|0|1|0|1|0|0|0|1|2|1|1|1|3|5|3|3|2|1|0|joy|4|4|1220201|Me sentí feliz cuando tomé el examen de química orgánica bastante difícil.|1|
122020|2|12|20|2|21|8|2|5|4|6|2|3|4|3|0|0|1|0|0|0|0|0|0|3|3|3|3|1|1|4|0|1|2|0|0|fear|4|3|1220202|Esto fue lo que sentí cuando mi novio fue a Bourgas para estudiar allí. Tenía la sensación de que lo perdería. De todos modos la distancia de Plovdiv-Bourgas me ha parecido genial.|1|
122020|2|12|20|2|21|8|2|5|4|6|3|3|3|3|2|1|0|0|0|0|0|0|0|1|1|3|3|3|3|4|0|2|1|3|1|anger|3|3|1220203|Enfrenté este sentimiento en el Instituto bastante recientemente, el profesor de pedología fue la causa.|1|
122020|2|12|20|2|21|8|2|5|4|6|4|3|4|4|2|2|0|2|0|0|1|0|0|1|1|3|0|0|4|4|0|0|0|1|3|sadness|4|4|1220204|Este sentimiento fue bastante profundo cuando mi amiga (niña) murió en un accidente de coche.|1|
122020|2|12|20|2|21|8|2|5|4|6|5|3|4|4|1|1|1|1|0|0|0|0|0|1|1|3|0|3|3|2|0|0|1|1|1|disgust|4|4|1220205|Estoy disgustado con el comportamiento de un conductor de automóvil cuyo automóvil nos atropellaba a mí y a mis amigos durante nuestra brigada de otoño.|1|
122020|2|12|20|2|21|8|2|5|4|6|6|4|4|3|2|1|0|1|1|0|1|0|0|2|1|3|3|2|3|1|2|1|1|0|2|shame|4|3|1220206|Sentí vergüenza cuando suspendí mi educación por ocho meses.|1|
122020|2|12|20|2|21|8|2|5|4|6|7|4|4|2|1|0|2|1|0|0|1|0|0|1|3|3|2|3|0|5|2|1|2|2|1|guilt|4|2|1220207|La sensación de culpa también me invadió cuando interrumpí mis estudios. Por qué ? ¡Porque me sentía culpable ante mis padres! Ellos creyeron en mí aunque este evento no los hizo no creerme.|1|
122021|2|12|21|1|25|8|2|6|6|6|1|4|4|3|2|0|1|1|0|1|0|0|1|3|2|1|1|1|1|1|1|3|3|0|0|joy|4|3|1220211|Sentí un fuerte sentimiento de alegría cuando en la planta, en mi lugar de trabajo, recibí un mensaje de que fui admitido como estudiante a tiempo completo en el Instituto Superior de Agricultura.|1|
122021|2|12|21|1|25|8|2|6|6|6|2|4|4|3|1|0|0|0|0|0|0|0|0|2|2|3|0|1|4|4|2|2|2|0|0|fear|4|3|1220212|Miedo al cumplir mis obligaciones en mi primera noche de fatiga: deber como soldado.|1|
122021|2|12|21|1|25|8|2|6|6|6|3|4|3|2|3|0|2|0|0|0|0|0|0|2|1|3|2|2|3|2|3|3|2|0|0|anger|3|2|1220213|Cuando en un viaje en automóvil, un compañero de estudios cruzó nuestro camino con su propio coche y tuvimos que tropezar con un maletero en la carretera.|1|
122021|2|12|21|1|25|8|2|6|6|6|4|4|4|4|1|1|0|1|0|0|1|0|1|3|1|3|2|3|4|4|1|0|2|0|2|sadness|4|4|1220214|La pérdida de un pariente cercano que estaba enfermo de cáncer.|1|
122021|2|12|21|1|25|8|2|6|6|6|5|3|4|2|2|0|0|1|0|0|0|0|1|2|1|3|2|3|4|5|3|2|2|3|0|disgust|4|2|1220215|Estoy disgustado con un nieghbour que está buscando todo tipo de peleas con mis padres y conmigo. Siente que estamos obstaculizando su vida viviendo cerca de nosotros. Esto ha estado ocurriendo durante bastante tiempo.|1|
122021|2|12|21|1|25|8|2|6|6|6|6|2|4|3|2|0|2|0|0|0|0|0|1|3|1|3|0|3|1|5|3|1|2|0|0|shame|4|3|1220216|Hace un tiempo prometí conocer a un conocido mío y llevarle algunos papeles prometidos. No lo he hecho hasta el día de hoy. Ahora me siento bastante incómodo cuando lo encuentro.|1|
122021|2|12|21|1|25|8|2|6|6|6|7|3|4|4|2|1|2|1|0|0|0|0|2|3|2|3|3|2|4|1|2|1|1|0|1|guilt|4|4|1220217|Un sentimiento de culpa ante mis padres cuando tuve que descontar mis estudios en el primer año debido a exámenes no aprobados.|1|
122022|2|12|22|2|21|8|2|7|7|6|1|3|4|3|0|0|1|1|0|1|0|0|0|2|2|1|1|1|1|3|1|3|3|0|0|joy|4|3|1220221|Después de un examen difícil. Cuando no tenía la esperanza de tomarlo y tenía una alta calificación. Cuando le presentas a alguien algo y él se siente contento.|1|
122022|2|12|22|2|21|8|2|7|7|6|2|4|4|3|0|0|0|0|1|0|0|0|0|3|2|3|2|1|0|5|2|2|2|2|0|fear|4|3|1220222|El miedo a lo desconocido. Sentí miedo cuando me senté para los exámenes de ingreso.|1|
122022|2|12|22|2|21|8|2|7|7|6|3|1|3|3|0|0|1|0|1|0|0|0|0|1|0|3|0|1|0|5|3|0|2|0|0|anger|3|3|1220223|Me enojo por la indiferencia de la gente por nuestra capacidad de estar presentes en un evento y permanecer parcial a lo que sucede.|1|
122022|2|12|22|2|21|8|2|7|7|6|4|1|1|2|0|0|1|1|0|1|0|0|0|2|0|1|2|1|0|4|1|2|0|0|0|sadness|1|2|1220224|Cuando estás lejos de familiares y amigos. Me siento triste por mis primeros años, por la libertad y los años despreocupados de la infancia.|1|
122022|2|12|22|2|21|8|2|7|7|6|5|2|4|3|0|0|0|0|1|0|0|0|0|1|0|3|2|1|2|5|3|2|1|2|0|disgust|4|3|1220225|Me siento disgustado con los bootlickers, con la gente indefensa.|1|
122022|2|12|22|2|21|8|2|7|7|6|6|3|4|2|0|0|2|0|1|0|0|0|0|3|0|0|3|2|1|2|2|1|0|0|0|shame|4|2|1220226|Me siento avergonzado cuando actúo deshonestamente hacia alguien.|1|
122022|2|12|22|2|21|8|2|7|7|6|7|3|4|3|0|0|0|1|0|0|1|0|0|3|0|0|0|0|1|4|0|1|2|2|1|guilt|4|3|1220227|No visité a un amigo muy cercano en el hospital y algunos días más tarde murió.|1|
122023|2|12|23|2|24|8|2|7|7|6|1|3|1|3|1|0|0|0|0|0|0|0|0|1|3|3|1|0|1|5|0|3|2|0|0|joy|1|3|1220231|Estaba sentado para un examen de bioquímica, estaba muy emocionado porque fue un examen complementario. Pasé el examen muy bien y me alegré porque recuperé mi confianza en mí mismo.|1|
